name,address,phone,website,email,instagram,cuisine,opening_hours,lat,lon,osm_id
Tokyo Ramen Takeichi,"Kerkstraat 148A, 1017GR, Amsterdam",+31 20 7861281,https://takeichi-ramen.eu/locations/the-netherlands/kerkstraat-148a-amsterdam,info@takeichi-ramen.eu,@tokyoramentakeichi.nl,ramen,"Mo-Su 12:00-15:00, 17:00-21:00",52.3633111,4.888799,3112504528
Calf & Bloom,"Singel 461, 1012WP, Amsterdam",,,,,,,52.3671726,4.8916101,3112546864
Nanbu,"Europaplein 11, 1078GS, Amsterdam",+31 20 675 0016,https://nanbu.nl/,,@nanbu_amsterdam,japanese;sushi,,52.3437098,4.8915459,3112803048
Restaurant Bonjour,"Keizersgracht 770, 1017EB, Amsterdam",+31 20 626 6040,https://www.bistrobonjour.nl,,,french,Mo-Su 17:00-24:00,52.3636544,4.8987739,3112846065
St George,"Nieuwezijds Voorburgwal 93, 1012RE, Amsterdam",,,,,argentinian,,52.3748541,4.8920513,3117033741
Vapiano,"Amstelstraat 2-4, 1017DA, Amsterdam",+31 20 810 2000,https://nl.vapiano.com/,,,italian,Mo-Su 12:00-23:00,52.366187,4.897904,3130917429
Gandhi,"Damrak 54, 1012LL, Amsterdam",+31 20 638 3222,https://www.indianrestaurantgandhi.com,,,indian,,52.375294,4.895172,3130935029
Bangkok,Amsterdam,,https://www.restaurant-bangkok.nl,,,thai,,52.3660053,4.8947099,3131099968
Kanarie Club,"Bellamyplein 51, Amsterdam",,https://www.kanarieclub.nl/,,,,8:30-23:00; ,52.3673289,4.8679002,3183486767
Yemen Restaurant,"Oranje-Vrijstaatkade 66, 1093KS, Amsterdam",,,,,,,52.3559762,4.9288126,3196125101
Jules,"Valeriusplein 2, 1075BG, Amsterdam",,https://barjules.nl,,,,,52.3530768,4.8633372,3231282371
Lo Stivale d'Oro,"Amstelstraat 49, 1017DA, Amsterdam",,,,,italian,,52.3662833,4.8999895,3231411555
Einde van de wereld,Amsterdam,,https://www.eindevandewereld.nl,,,,"We,Fr 18:00+",52.377325,4.9322732,3239161651
La Bettola,"Nieuwezijds Voorburgwal 82, 1012SE, Amsterdam",,,,,pizza,,52.3759829,4.8928106,3246692068
Café Parlotte,"Westerstraat 182, 1015MR, Amsterdam",,https://www.parlotte.nl,,@cafe_parlotte,french,Mo 16:00-01:00; We-Th 16:00-01:00; Fr 16:00-02:00; Sa 13:00-02:00; Su 13:00-21:00,52.3782562,4.8817584,3267319061
Wyers,Amsterdam,,,,,,,52.377646,4.8960344,3303780676
De Pizzabakkers Plantage,"Plantage Kerklaan 2, 1018TA, Amsterdam",,https://depizzabakkers.nl/plantage,,,italian;pizza,,52.3655267,4.9112086,3306270461
Pizzeria Pasta Villa,Amsterdam,,,,,italian,,52.3661818,4.9113226,3306275670
Biladi,"Borgerstraat 189, 1053PK, Amsterdam",,,,,moroccan,,52.3641198,4.8627155,3336837591
Taiko,Amsterdam,,https://www.conservatoriumhotel.com/eat-drink/taiko-bar/,,,asian,Mo-Th 17:00-23:59; Fr-Sa 17:00-01:00,52.3585627,4.87924,3371741144
Brunchie,"Kerkstraat 46-48, 1017GP, Amsterdam",+31 20 622 3660,https://brunchie.nl,,,breakfast;lunch,09:00-17:00,52.36527,4.88551,3373135293
Rakang Thaï restaurant,Amsterdam,,http://www.rakang.nl,,,,,52.3696548,4.881275,3400741581
Globe Kitchen,Amsterdam,,,,,,,52.3773387,4.8963802,3458361047
Sonneveld Eetcafe,"Egelantiersgracht 72-74, 1015RM, Amsterdam",+31 20 423 4287,https://www.cafesonneveld.nl,,,,Mo-Su 11:00-23:00; Jan 01 off; Apr 27 off; Dec 25-26 off; Dec 31 off,52.3763149,4.882276,3471041353
Mata Hari,"Oudezijds Achterburgwal 22, 1012DM, Amsterdam",,https://www.matahari-amsterdam.nl/,,,international,,52.3746532,4.9001381,3474709738
Semhar,"Marnixstraat 259-261, 1015WH, Amsterdam",+31 20 638 1634,https://semhar.nl/,info@semhar.nl,,ethiopian,Tu-Su 16:00-22:00,52.3754261,4.8773404,3484032582
Mitsos,"Tweede Hugo de Grootstraat 25, 1052LB, Amsterdam",,,,,greek,Tu-Su 12:00-22:00,52.3743573,4.873546,3491415241
Beulings,"Beulingstraat 9, 1017BA, Amsterdam",,https://www.beulings.nl/,,,regional,,52.3679863,4.887686,3549746248
Ceintuur Theater,"Ceintuurbaan 282-284, 1072GK, Amsterdam",+31 20 354 11 04,https://ceintuurtheater.nl,,,,"Mo-Th,Su 07:00-01:00; Fr-Sa 07:00-03:00; Sep 21-Dec 01 off",52.3526674,4.8915032,3565415593
De Gouden Reael,"Zandhoek 14, 1013KT, Amsterdam",,,,,,,52.3881355,4.8900059,3585995189
Blauw,"Amstelveenseweg 158-160, 1075XN, Amsterdam",+31 20 675 5000,https://restaurantblauw.nl/,amsterdam@restaurantblauw.nl,@restaurantblauw,indonesian,Su-Th 17:00-22:00; Fr-Sa 17:00-22:30,52.3534506,4.8556982,3600695272
Quattro Gatti,"Hartenstraat 3, 1016BZ, Amsterdam",,,,,italian,,52.3722264,4.8865663,3642237187
Sebastian,"Hartenstraat 24, 1016CC, Amsterdam",,,,,italian,,52.3723921,4.8856813,3642237752
Rozenboom,"Rozenboomsteeg 6, Amsterdam",+31 20 622 5024,http://www.derozenboom.com,,,,,52.3692431,4.8907645,3663524696
Ristorante 51,"Hoogoorddreef 1, 1101BA, Amsterdam",,https://www.marriott.com/hotels/hotel-information/restaurant/amsaa-courtyard-amsterdam-arena-atlas/,,,,,52.3098543,4.9463354,3668707847
Koepelcafé,"Kattengat 1, 1012SZ, Amsterdam",,,,,regional,,52.3775634,4.8945437,3674543547
Toro Dorado,"Spuistraat 3C, 1012SP, Amsterdam",,,,,burger;steak_house,,52.3771345,4.8945261,3678787471
Gauchos,"Nieuwezijds Voorburgwal 24, 1012RZ, Amsterdam",,,,,,,52.3770479,4.8945442,3678787472
Scossa,Amsterdam,,,,,italian,,52.3778492,4.894413,3681907105
Bret,"Orlyplein 76, 1043DP, Amsterdam",,https://www.bret.bar/,,,regional,"Tu,We 12:00-22:00; Th,Fr 12:00-23:00; Sa 15:00-22:00",52.3898525,4.836764,3683486174
La Storia della Vita,"Weteringschans 171, Amsterdam",,,,,italian,,52.3596722,4.8922941,3704793988
San George,"Stadhouderskade 7, 1054ES, Amsterdam",,,,,italian,,52.3629726,4.8796087,3709506727
Eetcafé 100% Zuidoost,"Bijlmerplein 367, 1102DK, Amsterdam",,https://www.eetcafezuidoost.nl,,,,,52.3149044,4.9535507,3713433645
Xi'an Delicious Foods Express,"Zeedijk 105-107, 1012AV, Amsterdam",,https://xianfoods.nl/,,,chinese,,52.3738092,4.9003215,3738123139
Willie Wong,"Amsterdamseweg 412, 1181BT, Amstelveen",,https://williewong.nl/,,,indonesian,,52.3161104,4.8572998,3790166822
In de Waag,"Nieuwmarkt 4, 1012CR, Amsterdam",+31 20 422 7772,https://indewaag.nl,,,international,,52.3726932,4.9003851,3849020485
Hangar,Amsterdam,,https://www.hangar.amsterdam,,,,,52.3837532,4.9310417,3868140583
Mizu,Amsterdam,,,,,,,52.3368905,4.8714185,3872020932
Oriental City,"Oudezijds Voorburgwal 177-179, Amsterdam",+31 20 626 8352,https://www.oriental-city.com,booking@oriental-city.com,,asian,,52.3718212,4.8963021,3889159256
Vegitalian,"Bilderdijkstraat 158HS, Amsterdam",+31 6 4193 7346,https://vegitalian.com/,ciao@vegitalian.com,@vegitalian.nl,italian,Mo-Su 09:00-00:00,52.3675003,4.8716895,3889189976
Carletto,"Gerard Doustraat 82, 1072VW, Amsterdam",+31 6 41146488,https://www.carlettoamsterdam.com/,,@carletto_amsterdam,italian,Mo-Th 17:00-23:00; Fr-Sa 17:00-00:00; Su 16:00-22:30,52.3556264,4.8917632,3899061104
Trevi's,"Pijnackerstraat 6, 1072JT, Amsterdam",+31 6 11204115,https://www.trevisamsterdam.nl/,,@trevisamsterdam,italian,Mo 17:00-22:00; We-Su 17:00-22:00,52.3504094,4.8898522,3899082229
Shanghai Noodle,Amsterdam,,,,,,,52.3680001,4.8925485,3901578060
Pension Homeland,"Kattenburgerstraat 5, 1018JA, Amsterdam",,,,,,24/7,52.37295,4.9166178,3915502820
Paskamer,Amsterdam,+31 20 362 7468,https://www.paskamer.nu,,,,,52.3508366,4.8977881,3922140087
Bam Boa,"Weesperzijde 135, 1091ES, Amsterdam",,http://girassol.nl,,,,Mo-Su 11:00-24:00,52.3495777,4.9126835,3922156897
Radion,"Louwesweg 1, 1066EA, Amsterdam",,https://www.radionamsterdam.nl,,,international,10:00-01:00,52.3457359,4.8255056,3942353859
Haddock,"Marie Baronlaan 19, 1095MV, Amsterdam",,https://haddockamsterdam.nl/,,,,,52.3716277,4.9728031,3974469039
Margherita Tutta La Vita,"Dalsteindreef 2240, 1112XC, Diemen",+31 20 561 8176,https://margheritapizza.nl/,margheritapizzanl@gmail.com,,italian;pizza,"Su, Th 12:00-21:30; Mo, We 16:30-21:30; Fr 16:30-22:00; Sa 12:00-22:00",52.3290082,4.9558358,3994256030
Jacob's Kitchen,"Dalsteindreef 3008, 1112XC, Diemen",+31 85 303 5345,https://jacobskitchen.nl,,,,Mo-Sa 15:00-22:00; Mo-Fr 12:00-15:00,52.3282248,4.9564359,3994256246
Dignita,"Koninginneweg 218h, 1075EL, Amsterdam",+31 20 221 4458,https://eatwelldogood.nl/,info@eatwelldogood.nl,@dignitaamsterdam,american,Mo-Su 08:30-17:00,52.3518479,4.8572641,4022708890
La Vaca Argentijns Grill,"Thorbeckeplein 11-13, Amsterdam",,,,,argentinian,,52.3651964,4.8961162,4051706090
Restaurant Classico,"Willemsparkweg 87, 1071GT, Amsterdam",+31 20 676 0700,https://www.classicoamsterdam.nl/,info@classicoamsterdam.nl,,italian,"Mo-Su 13:00-15:00,17:30-22:30",52.3568581,4.8743402,4051951354
La Casa Di Angelo,"Reguliersdwarsstraat 80-82, 1017BN, Amsterdam",,,,,,,52.3659179,4.8938759,4071739219
Maya,"Reguliersdwarsstraat 86, 1017BN, Amsterdam",,,,,,,52.3658962,4.8940469,4071739220
Memories of India,"Reguliersdwarsstraat 88, 1017BN, Amsterdam",+31 20 623 5710,https://memoriesofindia.nl,,,indian,,52.36585,4.8941718,4071739222
Wagamama,"De Ruijterkade 36B, 1012AA, Amsterdam",+31 20 363 5462,https://www.wagamama.nl/restaurants/amsterdamcentraalstationijhal,,,asian,11:00-22:00,52.3802331,4.8998623,4086329993
Warung Redjo Kim & Jane,"Hoofdweg 137, 1057CN, Amsterdam",+31 20 618 1621,http://warungredjo.nl/,,,,Mo-Fr 15:00-22:00; Su 15:00-21:00,52.3639676,4.8526825,4101116890
Red Elephant,"Meer en Vaart 177A, 1068LA, Amsterdam",,https://red-elephant-thai-food.nl,,,thai,,52.3601864,4.8079815,4124147388
Loetje,"Ferdinand Bolstraat 188A, 1072LV, Amsterdam",+31 20 237 4321,https://www.loetje.nl/locaties/amsterdam-de-pijp/,,,steak_house,"Mo-Th,Su 11:30-21:30; Fr-Sa 11:30-22:00",52.3503436,4.8912939,4126136134
Little Saigon,"Zeedijk 88-90, 1012BB, Amsterdam",,http://www.littlesaigon.nl,,,vietnamese,,52.3742355,4.9003163,4135821989
Dolce Vita,"Warmoesstraat 10, 1012JD, Amsterdam",,https://restaurantdolcevita.nl,,,,Mo-Su 12:00-24:00,52.3761634,4.8992424,4135897240
Mexican Restaurant,"Prins Hendrikkade, Amsterdam",,,,,mexican,,52.3766675,4.9020266,4135906817
Guadalupe,"Prins Hendrikkade, Amsterdam",,,,,steak_house,,52.3766356,4.9020504,4135906818
Woodstone&Fire,"Prins Hendrikkade 83, 1012AE, Amsterdam",,,,,italian,,52.3767079,4.9015143,4135929456
ARCA,"Martelaarsgracht 5, Amsterdam",+31 20 820 5333,https://arcaamsterdam.nl/,,,portuguese,,52.3778127,4.8966635,4148633189
Balthazar's Keuken,"Elandsgracht 108, Amsterdam",+31 20 420 2114,https://balthazarskeuken.nl/site/,,@balthazarskeuken,,,52.3694677,4.8797457,4149464204
OTEMBA - ramen,"Kinkerstraat 56A, 1053DZ, Amsterdam",+31 20 233 9386,https://www.otemba-ramen.com/,,,ramen,Mo-Fr 17:30-23:00; Sa-Su 12:00-23:00,52.3676046,4.8730433,4149464500
Winekitchen at Sea,"Ouderkerkerlaan 2, 1185AB, Amstelveen",,https://www.thewinekitchenatsea.nl,,,fish,,52.3014502,4.8486673,4151289572
Ciel Bleu,"Ferdinand Bolstraat 333, 1072LH, Amsterdam",+31 20 6787 450,https://www.cielbleu.nl,restaurants@okura.nl,,,,52.3487287,4.894117,4162314589
Shiki,"Zoutsteeg 3-5, 1012LX, Amsterdam",,http://www.shiki.nl/,,,japanese,Mo-Su 12:00-23:00,52.3741161,4.8938324,4175408539
Buffet van Odette,"Prinsengracht 598, 1017KS, Amsterdam",+31 20 423 6034,https://buffet-amsterdam.nl/,,,home_made_food,10:00-24:00,52.3622855,4.8889892,4193544390
Omri,Amsterdam,,,,,,,52.3539215,4.9206486,4205599891
Allstars,Amsterdam,,,,,,,52.3760736,4.8965759,4212536383
At James,Amsterdam,,,,,,,52.3755934,4.8958794,4212536388
Pasta Pizza Crėpes Panini,Amsterdam,,,,,,,52.3767904,4.8975293,4212544096
Koh-i-Noor,"Rokin 18, 1012KR, Amsterdam",+31 20 627 2118,https://www.koh-i-noor-restaurant.nl,,,indian,,52.3719183,4.8926476,4212657883
Barbecue,Amsterdam,,,,,,,52.3712381,4.8976102,4212686668
Hèt Terras,Amsterdam,,,,,,,52.3675216,4.8941508,4212686679
De Palmboom,"Rusland 17, 1012CK, Amsterdam",+31 20 623 1231,https://www.radissonblu.com/de/hotel-amsterdam/restaurants,info@restaurantdepalmboom.nl,,regional,Mo-Su 12:00-22:30,52.3701445,4.8967247,4212694616
La Cuisine Ronde,"Oudezijds Voorburgwal 219, 1012EX, Amsterdam",,,,,,,52.3703255,4.8949307,4212700895
Siga La Vaca,Amsterdam,,,,,,,52.3713794,4.8965258,4212704748
Mas y Mas,Amsterdam,,,,,,,52.3720521,4.8950378,4212710261
Mas y Mas,Amsterdam,,,,,,,52.372079,4.8949709,4212718389
TerraZen Centre,"Sint Jacobsstraat 19-huis, 1012NC, Amsterdam",,,,,japanese;jamaican,Mo-Su 10:00-22:00,52.3765422,4.8947513,4214229589
Abyssinia,"Jan Pieter Heijestraat 190, 1054JS, Amsterdam",+31 6 14141833,http://www.abyssinia.nl/,,,african;ethiopian,Mo-Su 16:00-23:00,52.3604337,4.8652881,4222437495
Counter,Amsterdam,,,,,,,52.3711714,4.9314796,4232359403
Pacifico,"Warmoesstraat 31, 1012HV, Amsterdam",+31 20 624 2911,,,,mexican,Mo-Su 12:00-24:00,52.375661,4.8987852,4262590689
Rafi,"Palmgracht 39, 1015HK, Amsterdam",,,,,italian,,52.3819342,4.883665,4263250392
Het Karbeel,"Warmoesstraat 16, 1012JD, Amsterdam",+31 20 627 4995,https://www.hetkarbeel.nl,info@hetkarbeel.nl,@hetkarbeel,,Mo-Su 09:00-23:00,52.3760579,4.8990607,4267793989
San Tommaso,"Warmoesstraat 7, 1012HT, Amsterdam",,,,,,,52.3760726,4.8993247,4267840560
Aneka Rasa,"Warmoesstraat 27, 1012HV, Amsterdam",+31 20 626 1560,https://www.anekarasa.nl,,,indonesian,"Mo-We, Fr-Sa 17:00-20:00",52.3757216,4.8988791,4267840565
Seafood Bistro,"Warmoesstraat 45, 1012HV, Amsterdam",+31 20 423 2167,https://www.seafoodbistro.nl/,,,seafood,Mo-Th 16:00-23:00; Fr-Su 12:00-23:00,52.3754657,4.8984293,4267846375
Caffe Italia,"Warmoesstraat 93, 1012HZ, Amsterdam",+31 20 330 1200,https://caffe-italia-amsterdam.nl/en/,:info@caffe-italia-amsterdam.nl,,italian,"Mo-Th,Su 09:00-01:00; Fr-Sa 09:00-02:00",52.374565,4.8971138,4268016494
Restaurant 40,"Warmoesstraat 66, 1012JH, Amsterdam",,https://kanaal40.tv/restaurant40/restaurant,,,,Th-Sa 18:00-00:00,52.3750898,4.8976894,4268044760
Dal Pagliaccio,"Oudebrugsteeg 8-H, 1012JP, Amsterdam",+31 20 2051009,https://www.dalpagliaccio.nl/,,,,Mo-Th 17:00-22:30; Fr-Su 12:00-22:30,52.3753285,4.8976255,4268073889
Wok Inn,"Oudebrugsteeg 4, 1012JP, Amsterdam",,,,,chinese,,52.375279,4.8977515,4268073891
Da Giorgio,"Warmoesstraat 38, 1012JE, Amsterdam",+31 20 622 9868,http://www.dagiorgio.nl,,,italian,,52.3756951,4.8985602,4268096198
Pita Palace,"Warmoesstraat 36, 1012JE, Amsterdam",,https://pita-palace.com/,,@pitapalaceamsterdam,syrian,Su-Th 11:30-01:00; Fr-Sa 11:30-03:00,52.3757271,4.8986087,4268096199
Caffe Italia,"Warmoesstraat 34, 1012JE, Amsterdam",+31 20 330 1200,https://caffe-italia-amsterdam.nl/,info@caffe-italia-amsterdam.nl,,italian,Su-Th 09:00-01:00; Fr-Sa 09:00-02:00,52.3757586,4.8986642,4268096200
Asian Eethuis,Amsterdam,,https://www.asianeethuisamsterdam.nl/,,,indian,,52.3745578,4.858864,4270404058
Waroeng Soerabaja,Amsterdam,,,,,,,52.3742988,4.8566049,4272205049
Biladi,Amsterdam,,http://www.restaurantbiladi.nl,,,greek,,52.3751198,4.8607148,4294260130
Rue de sevres,Amsterdam,,,,,french,,52.3751103,4.8606241,4294260147
George W.P.A.,"Willemsparkweg 74, Amsterdam",+31 20 470 2530,https://www.cafegeorge.nl/george-wpa,,,,Mo-Su 10:00-23:00+,52.3573287,4.874724,4307362198
Rijks,"Museumstraat 2, 1071XX, Amsterdam",+31 20 674 7555,https://www.rijksrestaurant.nl,info@rijksrestaurant.nl,@rijksrestaurant,regional;dutch,"Tu 18:00+; We-Sa 11:30-15:00, 18:00+",52.3595984,4.8842926,4307691520
Kam Wah,Amsterdam,,,,,chinese,We-Mo 16:00-21:00,52.3775757,4.8815186,4338156127
La Polpetta,"Surinamestraat 40, 1058GK, Amsterdam",+31 20 334 6981,https://lapolpettablog.wordpress.com/,lapolpettamsterdam@gmail.com,,italian,Tu-Su 12:00-22:30; Mo closed,52.358299,4.8540143,4343735200
Lavinia Good Food,"Kerkstraat 176, Amsterdam",,,,,,,52.3631654,4.8898054,4344132005
SLA,"Utrechtsestraat 10HS, Amsterdam",+31 20 896 0694,https://ilovesla.com,,,salad,Mo-Su 11:30-21:00,52.3655429,4.8974588,4349806693
Fou Fow Ramen,"Elandsgracht 2a, 1016TV, Amsterdam",+31 20 8450544,https://foufow.nl/,,,ramen,"Tu-Su 12:00-15:00,17:00-21:00",52.3703042,4.8822664,4350784991
Meatless district,"Bilderdijkstraat 65-67, 1053KL, Amsterdam",+31 20 722 0804,https://meatlessdistrict.com/,info@meatlessdistrict.com,,,We-Mo 17:30-22:00,52.370045,4.8706729,4352862945
Le French Cafe,"Admiraal De Ruijterweg 1, 1057JT, Amsterdam",,,,,,,52.3701486,4.8644887,4357964715
Mr. Sam Asian Bistro,"Amstelveenseweg 344, 1076CT, Amsterdam",,https://mrsamasianbistro.nl,,,chinese,,52.34551,4.8572328,4376652833
La Piccola Baracca,"Hugo de Grootplein 10-H, Amsterdam",,,,,pizza,"Mo-Tu,Th-Su 17:00-22:00",52.3748611,4.8732442,4396190564
Martinot,"Moreelsestraat 3, 1071BJ, Amsterdam",,,,,lunch,,52.3555304,4.8806877,4401294508
't Tuinfeest,Amsterdam,,,,,regional,,52.3732315,4.9012903,4405957911
Plum,Amsterdam,,,,,,,52.3629327,4.8538198,4416330253
Graham's Kitchen,"Hemonystraat 38, 1074BS, Amsterdam",,https://www.grahamskitchen.amsterdam/,,,,,52.3566474,4.9025094,4420685890
Warung Mini,Amsterdam,,,,,caribbean,,52.3552344,4.9019622,4421276774
Vooges aan 't IJ,"Westerdoksdijk 40H, 1013AE, Amsterdam",+31 20 215 9482,https://www.vooges.nl/,,@vooges.aantij,,Mo-Su 12:00-01:00,52.3874796,4.8927533,4430956873
Madam,"Overhoeksplein 5, 1031KS, Amsterdam",+31 20 2134915,https://www.madamamsterdam.nl/,,,burger,,52.3838539,4.9020777,4431014724
Cannibale Royale Ruysdael,"Ruysdaelkade 149, Amsterdam",+31 20 233 5860,https://www.cannibaleroyale.nl,,,,Su-Th 10:00-01:00; Fr-Sa 10:00-03:00,52.3536039,4.8871912,4434046289
New York Steakhouse,"Leidseplein 2, 1017PT, Amsterdam",+31 20 620 9077,https://newyorksteakhouse.nl/,,,steak_house,Mo-Su 17:00-23:00,52.364509,4.8831308,4436646099
Café Cress,"Johan van Hasseltkade 322, 1032LP, Amsterdam",,https://cafecress.nl/,,,,We-Th 17:00-00:00; Fr-Su 12:00-00:00,52.3957474,4.9043696,4438110604
Grizzly,"Warmoesstraat 64, 1012JH, Amsterdam",,,,,,,52.3751463,4.8977448,4438836992
George,"Gustav Mahlerplein 14, 1082MA, Amsterdam",,,,,,,52.3375786,4.8730531,4450443562
Tempura,"Plantage Kerklaan 26, Amsterdam",+31 20 428 7132,https://www.restauranttempura.nl,,,japanese,Tu-Su 17:00-22:30,52.3659774,4.9115971,4453872010
The Duchess,"Spuistraat 172, 1012VT, Amsterdam",,https://www.wamsterdam.nl/duchess,,,italian,,52.3728113,4.8893528,4453950318
Caldi e Freddi,"Spuistraat 106, 1012VA, Amsterdam",,,,,,Mo-Fr 09:00-17:30,52.3749171,4.8906321,4454080663
Gayo,"Raadhuisstraat 6, 1012TJ, Amsterdam",,,,,,,52.3733598,4.8893056,4454080678
The Pantry,"Leidsekruisstraat 21, 1017RE, Amsterdam",+31 20 620 0922,https://www.thepantry.nl/,info@thepantry.nl,,regional,,52.3634594,4.8849563,4454880995
Blue Pepper,"Nassaukade 366, 1054AB, Amsterdam",,https://restaurantbluepepper.com/,,,indonesian,Mo-Su 17:30-22:30,52.3657926,4.8780494,4454982991
The Butcher,"Albert Cuypstraat 129, 1072CS, Amsterdam",,https://the-butcher.com/albertcuyp,,,,,52.3554373,4.8922757,4454983190
Mr Porter,"Spuistraat 175, 1012VN, Amsterdam",,,,,,,52.3727769,4.8897582,4454988590
Izakaya,"Albert Cuypstraat 2-6, 1072CT, Amsterdam",,,,,,,52.3545104,4.8875769,4454988793
Silom Thai Brasserie,"Voetboogstraat 13-17, 1012XK, Amsterdam",+31 20 244 2894,https://silomthaibrasserie.nl/,info@silomthaibrasserie.nl,,thai,Th-Tu 15:00-22:00,52.3682418,4.8908542,4454997790
Moon,"Overhoeksplein 3, 1031KS, Amsterdam",+31 20 237 6311,https://restaurantmoon.nl,info@restaurantmoon.nl,@restaurant_moon,,Mo-Su 17:30-20:30,52.3838264,4.9019965,4454997791
CAU,"Damstraat 5, 1012JL, Amsterdam",,https://www.caurestaurants.com/,,,argentinian,,52.3723779,4.8946018,4455038984
Massalia,"Beukenplein 21, 1092BB, Amsterdam",,https://restobarmassalia.nl/,,,,"Mo-Th 16:00-24:00, Fr 16:00-01:00, Sa 12:00-01:00, Su 12:00-24:00",52.3571473,4.9184985,4455347821
Wijnbar Clos,"Beukenplein 50, 1091ML, Amsterdam",+31 20 773 3043,https://closamsterdam.nl/,social@closamsterdam.nl,@closamsterdam,international,Tu-We 17:00-23:00; Fr-Sa 15:00-01:00; Su 15:00-22:00; Th 17:00-00:00,52.3566891,4.9180423,4455357221
Barlotta,"Conradstraat 142, 1018NM, Amsterdam",,https://barlotta.nl/home/,,,,,52.3714536,4.9309982,4456923291
Charcuteria,"Czaar Peterstraat 173, 1018PK, Amsterdam",,https://charcuteria-amsterdam.nl/home/,,,,,52.3713522,4.9311812,4456923351
Bar Pekky,"Van der Pekstraat 93, 1031CV, Amsterdam",,https://www.bar-pekky.nl/,,,,,52.3897675,4.9100644,4457771456
Mangia Pizza,"Amstelveenseweg 63, 1075VV, Amsterdam",+31 20 331 5555,https://pizzamangia.nl,,@mangiapizza_da_antonio,italian_pizza;pizza,Mo-Fr 15:30-23:00; Sa 12:30-23:00; Su 12:30-22:30,52.3538699,4.8559331,4458925189
Terpentijn,"Rokin 103, Amsterdam",,,,,,,52.3697931,4.8928173,4459102591
Piccolo,"Tollensstraat 53A, 1053RS, Amsterdam",+31 20 7866633,https://www.piccolo-amsterdam.nl/,,,,Mo-Tu off; We-Th 12:00-22:30; Fr 12:00-23:00; Sa 11:30-23:00; Su 11:30-21:00,52.3673792,4.8688803,4459777317
Scheepskameel,"Kattenburgerstraat 5, Amsterdam",,https://www.scheepskameel.nl/,,,,,52.375501,4.9142739,4470032578
The Happy Bull,"Hoofddorpweg 9, 1059CS, Amsterdam",+31 20 363 6606,https://thehappybull.nl/,,,burger,Fr-Su 13:00-23:00; Tu-Th 15:00-23:00,52.3508782,4.8514796,4471583138
Warung Barokah,"Aalsmeerweg 91, 1059AE, Amsterdam",+31 20 773 1540,https://www.warungbarokah.nl/,,,asian,12:00-20:00,52.3480826,4.8479616,4475576446
Semai,"Papaverhoek 35, 1032JZ, Amsterdam",,http://www.semai.nl/,,,ethiopian,Mo-Su 12:00-00:00,52.393566,4.9119863,4479488832
d&a hummus bistro,"Maasstraat 72-hs, 1078HL, Amsterdam",+31 20 778 4049,https://dna-hummusbistro.com/,,,,,52.3449791,4.8947588,4485090000
Alfonso,"Utrechtsestraat 29, 1017VH, Amsterdam",,,,,,,52.3647087,4.8980944,4487248060
Casa del Toro,"Nieuwezijds Voorburgwal 77, 1012RE, Amsterdam",,https://casadeltoro.nl/,,,argentinian;italian,,52.3751984,4.8924534,4492981870
Pancakes,"Prins Hendrikkade 48, 1012AC, Amsterdam",,https://www.pancakesamsterdam.com,,,pancake,,52.3764894,4.8991317,4493496261
Bakers & Roasters,"Eerste Jacob van Campenstraat 54, 1072BH, Amsterdam",,https://www.bakersandroasters.com,,@bakersandroasters,breakfast;brunch,Mo-Su 08:30-16:00,52.3573122,4.889846,4500910636
Alchemist Garden,"Overtoom 409, 1054JP, Amsterdam",+31 20 334 3335,,,,,,52.3591481,4.8615721,4514442301
Hummus Bistro D&A,"Westerstraat 136, 1015MP, Amsterdam",+31 20 341 6487,https://dna-hummusbistro.com/,info@dna-hummusbistro.com,,,"We,Th,Su,Mo 12:00-21:00; Fr,Sa 12:00-22:00",52.3784279,4.8826739,4524971718
Hunkar Restaurant,"Lambertus Zijlplein 25, 1067JR, Amsterdam",,https://hunkarrestaurant.nl,,,turkish,Mo-Su 10:00-01:00,52.3784195,4.8009831,4530594789
